ShowName,Links,Imdb,Reelgood,Genres,MaturityRating,RunningDate,Seasons,ReturningDate,Service,Country
The Queen of Flow,https://reelgood.com/show/the-queen-of-flow-2018,7.9,56.0,"['Action & Adventure', 'Drama', 'Family']",Rated: 18+ (TV-MA),2018 - Present,1 Season,Returning: Date TBA,['Netflix'],
Off the Map,https://reelgood.com/show/off-the-map-2011,7.2,55.0,"['Action & Adventure', 'Drama']",Rated: 14+ (TV-14),2011 - 2011,1 Season,Series Ended,['Netflix'],Country: America
Baggage,https://reelgood.com/show/baggage-2010,6.6,55.0,['Game Show'],,2010 - Present,3 Seasons,Returning: Date TBA,['fuboTV'],
Special Agent Oso,https://reelgood.com/show/special-agent-oso-2009,5.1,56.0,"['Action & Adventure', 'Animation', 'Children', 'Family', 'Mystery']",Rated: All (TV-G),2009 - Present,2 Seasons,Returning: Date TBA,['fuboTV'],Country: America
Nobody's Looking,https://reelgood.com/show/nobodys-looking-2019,7.9,56.0,"['Comedy', 'Drama', 'Fantasy']",Rated: 18+ (TV-MA),2019 - 2019,1 Season,Series Ended,['Netflix'],Country: Brazil
The No. 1 Ladies' Detective Agency,https://reelgood.com/show/the-no-1-ladies-detective-agency-2009,8.2,56.0,"['Comedy', 'Crime', 'Drama']",Rated: 7+ (TV-PG),2009 - 2009,1 Season,Series Ended,"['HBO', 'HBO MAX']",
Fantastic Four: World's Greatest Heroes,https://reelgood.com/show/fantastic-four-worlds-greatest-heroes-2006,6.8,56.0,"['Action & Adventure', 'Animation', 'Family', 'Science-Fiction']",Rated: 7+ (TV-PG),2006 - 2007,1 Season,Series Ended,['Disney+'],Country: America ...More CountriesAmericaCanadaFrance
Second chance,https://reelgood.com/show/second-chance-2005,6.9,56.0,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Science-Fiction']",Rated: 7+ (TV-PG),2005 - 2006,1 Season,Series Ended,['Hulu'],Country: Colombia ...More CountriesColombiaAmerica
Tenjho Tenge,https://reelgood.com/show/tenjho-tenge-2004,7.0,56.0,"['Action & Adventure', 'Animation', 'Comedy', 'Drama']",Rated: 18+ (TV-MA),2004 - 2007,1 Season,Series Ended,['Prime Video'],
In Plain Sight,https://reelgood.com/show/in-plain-sight-2016,7.4,55.0,"['Crime', 'Drama', 'Mystery']",Rated: 14+ (TV-14),2016 - 2016,1 Season,Series Ended,['BritBox'],Country: United Kingdom
In Plain Sight,https://reelgood.com/show/in-plain-sight-2016,,16.0,,,2018 - Present,2 Seasons,Returning: Date TBA,['fuboTV'],
Nature,https://reelgood.com/show/nature-1982,8.9,55.0,"['Documentary', 'Family']",Rated: All (TV-G),1982 - Present,38 Seasons,Returning: Date TBA,['Hoopla'],
Diablero,https://reelgood.com/show/diablero-2018,6.6,55.0,"['Fantasy', 'Horror', 'Mystery', 'Science-Fiction']",Rated: 14+ (TV-14),2018 - Present,2 Seasons,Returning: Date TBA,['Netflix'],Country: Mexico
Undercover Boss,https://reelgood.com/show/undercover-boss-2010,5.8,56.0,"['Documentary', 'Reality']",Rated: 7+ (TV-PG),2010 - Present,10 Seasons,"Returns: Oct. 3, 2020","['Hulu', 'fuboTV', 'CBS All Access']",
Total Wipeout,https://reelgood.com/show/total-wipeout-2009,6.0,55.0,"['Game Show', 'Reality']",,2009 - Present,6 Seasons,Returning: Date TBA,"['Hulu', 'Prime Video']",
Rowan & Martin's Laugh-In,https://reelgood.com/show/rowan-martins-laugh-in-1968,8.0,56.0,['Comedy'],Rated: 7+ (TV-PG),1968 - 1993,6 Seasons,Series Ended,['Prime Video'],
Above Suspicion,https://reelgood.com/show/above-suspicion-2009,7.1,55.0,"['Crime', 'Drama']",Rated: 14+ (TV-14),2009 - 2012,4 Seasons,Series Ended,['AcornTV'],
Féminin/Féminin,https://reelgood.com/show/femininfeminin-2014,8.4,55.0,"['Drama', 'LGBTQ']",Rated: 14+ (TV-14),2014 - Present,2 Seasons,Returning: Date TBA,['Prime Video'],
The Firm,https://reelgood.com/show/the-firm-2012,7.1,56.0,"['Action & Adventure', 'Crime', 'Drama', 'Mystery']",Rated: 14+ (TV-14),2012 - 2012,1 Season,Series Ended,"['Hulu', 'Hoopla']",Country: Canada ...More CountriesCanadaAmerica
My Holo Love,https://reelgood.com/show/my-holo-love-2020,7.6,55.0,"['Drama', 'Science-Fiction']",,2020 - 2020,1 Season,Series Ended,['Netflix'],Country: South Korea
Our Gang,https://reelgood.com/show/our-gang-1922,8.0,56.0,"['Children', 'Comedy', 'Family']",,1922 - 1944,22 Seasons,Series Ended,['Netflix'],
The FBI Files,https://reelgood.com/show/the-fbi-files-1998,7.8,56.0,"['Crime', 'Documentary', 'Drama', 'Mystery']",Rated: 7+ (TV-PG),1998 - 2005,8 Seasons,Series Ended,['Netflix'],Country: America
Still 17,https://reelgood.com/show/still-17-2018,7.8,55.0,"['Comedy', 'Crime', 'Drama', 'Mystery']",,2018 - 2018,1 Season,Series Ended,['Hulu'],Country: South Korea
The Real Housewives of New Jersey,https://reelgood.com/show/the-real-housewives-of-new-jersey-2009,4.0,55.0,"['Drama', 'Reality']",Rated: 14+ (TV-14),2009 - Present,10 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",
Five Bedrooms,https://reelgood.com/show/five-bedrooms-2019,7.7,55.0,"['Comedy', 'Drama']",Rated: 14+ (TV-14),2019 - Present,1 Season,Returning: Date TBA,['Peacock'],
Reply 1994,https://reelgood.com/show/answer-me-1994-2013,7.9,55.0,"['Comedy', 'Drama', 'Family']",,2013 - 2014,1 Season,Series Ended,['Netflix'],Country: South Korea
Girls Bravo,https://reelgood.com/show/girls-bravo-2004,6.6,55.0,"['Animation', 'Comedy', 'Fantasy', 'Science-Fiction']",Rated: 18+ (TV-MA),2004 - 2005,2 Seasons,Series Ended,['Funimation'],
Castaways,https://reelgood.com/show/castaways,6.2,55.0,"['Action & Adventure', 'Reality']",Rated: 7+ (TV-PG),2018 - Present,1 Season,Returning: Date TBA,['Hulu'],Country: America
I AM A KILLER: RELEASED,https://reelgood.com/show/a-killer-uncaged-2020,5.2,55.0,"['Crime', 'Documentary']",Rated: 18+ (TV-MA),2020 - Present,1 Season,Returning: Date TBA,['Netflix'],
The Smile Has Left Your Eyes,https://reelgood.com/show/the-smile-has-left-your-eyes-2018,7.4,55.0,"['Crime', 'Drama', 'Mystery']",Rated: All (TV-G),2018 - 2018,1 Season,Series Ended,['Hulu'],
Transfers,https://reelgood.com/show/transfers,7.3,56.0,"['Fantasy', 'Science-Fiction']",,2017 - 2017,1 Season,Series Ended,['Netflix'],Country: France
Sex&Drugs&Rock&Roll,https://reelgood.com/show/sexdrugsrockroll-2015,7.1,55.0,['Comedy'],Rated: 14+ (TV-14),2015 - 2016,2 Seasons,Series Ended,['Hulu'],
Good Doctor,https://reelgood.com/show/good-doctor-2013,8.1,55.0,"['Drama', 'Family']",,2013 - 2020,3 Seasons,Series Ended,['Hulu'],Country: South Korea
America's Book of Secrets,https://reelgood.com/show/americas-book-of-secrets-2012,6.9,55.0,['Documentary'],Rated: 7+ (TV-PG),2012 - Present,3 Seasons,Returning: Date TBA,"['Netflix', 'Hulu', 'fuboTV', 'Hoopla']",
Melrose Place,https://reelgood.com/show/melrose-place-2009,5.8,62.0,['Drama'],Rated: 14+ (TV-14),1992 - 1999,7 Seasons,Series Ended,"['Hulu', 'Prime Video', 'CBS All Access']",
Melrose Place,https://reelgood.com/show/melrose-place-2009,6.0,55.0,['Drama'],Rated: 14+ (TV-14),2009 - 2010,1 Season,Series Ended,['Hulu'],
The Moorside,https://reelgood.com/show/the-moorside-2017,7.2,55.0,"['Crime', 'Drama', 'Mystery']",Rated: 18+ (TV-MA),2017 - 2017,1 Season,Series Ended,['BritBox'],
My Haunted House,https://reelgood.com/show/my-haunted-house-2013,7.4,55.0,"['Documentary', 'Horror']",,2013 - Present,5 Seasons,Returning: Date TBA,['fuboTV'],Country: America
Max Steel,https://reelgood.com/show/max-steel-2013,6.3,49.0,"['Action & Adventure', 'Animation', 'Science-Fiction']",Rated: 7+ (TV-PG),2000 - 2002,3 Seasons,Series Ended,['Hulu'],
Sakura Trick,https://reelgood.com/show/trick-2014,6.3,55.0,"['Animation', 'Comedy']",Rated: 14+ (TV-14),2014 - 2014,1 Season,Series Ended,['Hulu'],
Men in Black: The Series,https://reelgood.com/show/men-in-black-the-series-1997,6.8,55.0,"['Action & Adventure', 'Animation', 'Children', 'Comedy', 'Family', 'Mystery', 'Science-Fiction']",Rated: 7+ (TV-PG),1997 - 2003,4 Seasons,Series Ended,['Hulu'],
Yamada-kun and the Seven Witches,https://reelgood.com/show/yamada-kun-and-the-seven-witches-2015,7.2,55.0,"['Animation', 'Comedy', 'Drama', 'Fantasy']",Rated: 14+ (TV-14),2015 - 2015,2 Seasons,Series Ended,['Crunchyroll'],Country: Japan
Babylon,https://reelgood.com/show/babylon-2014,6.5,47.0,"['Action & Adventure', 'Animation', 'Anime', 'Crime', 'Drama', 'Mystery']",Rated: 18+ (TV-MA),2019 - 2020,1 Season,Series Ended,['Prime Video'],Country: Japan
Graves,https://reelgood.com/show/graves-2016,6.5,55.0,"['Comedy', 'Drama']",Rated: 18+ (TV-MA),2016 - Present,2 Seasons,Returning: Date TBA,"['Hulu', 'Epix']",Country: America
South Side,https://reelgood.com/show/south-side-2019,7.3,55.0,['Comedy'],Rated: 18+ (TV-MA),2019 - Present,1 Season,Returning: Date TBA,['fuboTV'],
The Seventies,https://reelgood.com/show/the-seventies-2015,8.3,55.0,['Documentary'],Rated: 7+ (TV-PG),2015 - 2015,1 Season,Series Ended,"['HBO', 'HBO MAX']",Country: America
Life Story,https://reelgood.com/show/life-story-2014,9.1,55.0,['Documentary'],,2014 - 2015,1 Season,Series Ended,"['HBO', 'HBO MAX']",Country: United Kingdom
Valeria,https://reelgood.com/show/valeria-2020,6.2,55.0,"['Comedy', 'Drama']",Rated: 18+ (TV-MA),2020 - Present,1 Season,Returning: Date TBA,['Netflix'],
Moonshiners,https://reelgood.com/show/moonshiners-2011,5.9,55.0,"['Crime', 'Reality']",Rated: 14+ (TV-14),2011 - Present,9 Seasons,Returning: Date TBA,['fuboTV'],
Flip or Flop,https://reelgood.com/show/flip-or-flop-2013,6.1,55.0,"['Documentary', 'Family', 'Home & Garden', 'Reality']",Rated: All (TV-G),2013 - Present,9 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",
Dr. Ken,https://reelgood.com/show/dr-ken-2015,5.7,55.0,['Comedy'],Rated: 7+ (TV-PG),2015 - 2017,2 Seasons,Series Ended,"['Hulu', 'fuboTV']",Country: America
Quick Draw,https://reelgood.com/show/quick-draw-2013,7.6,55.0,['Comedy'],Rated: 14+ (TV-14),2013 - Present,2 Seasons,Returning: Date TBA,['Hulu'],
Stories by Rabindranath Tagore,https://reelgood.com/show/stories-by-rabindranath-tagore-2015,8.9,55.0,['Drama'],Rated: 14+ (TV-14),2015 - 2015,1 Season,Series Ended,['Netflix'],
Dog the Bounty Hunter,https://reelgood.com/show/dog-the-bounty-hunter-2004,5.0,55.0,"['Action & Adventure', 'Crime', 'Documentary', 'Reality']",Rated: 7+ (TV-PG),2004 - 2016,8 Seasons,Series Ended,['Hoopla'],
Legend of Earthsea,https://reelgood.com/show/legend-of-earthsea-2004,5.8,55.0,"['Action & Adventure', 'Drama', 'Fantasy', 'Science-Fiction']",,2004 - 2004,1 Season,Series Ended,"['Prime Video', 'Hoopla']",Country: America
16 and Pregnant,https://reelgood.com/show/16-and-pregnant-2009,3.1,55.0,"['Documentary', 'Reality']",Rated: 14+ (TV-14),2009 - Present,5 Seasons,Returning: Date TBA,"['Prime Video', 'Hoopla']",Country: America
Instant Hotel,https://reelgood.com/show/instant-hotel-2017,7.3,55.0,"['Home & Garden', 'Reality', 'Travel']",Rated: 7+ (TV-PG),2018 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
Chasing Shadows,https://reelgood.com/show/chasing-shadows-2014,7.4,55.0,"['Crime', 'Drama', 'Mystery']",Rated: 14+ (TV-14),2014 - 2014,1 Season,Series Ended,"['Hoopla', 'AcornTV']",Country: United Kingdom
Thriller,https://reelgood.com/show/thriller-1960,8.2,54.0,"['Crime', 'Drama', 'Horror', 'Mystery']",,1960 - 1976,6 Seasons,Series Ended,['Prime Video'],
Thriller,https://reelgood.com/show/thriller-1960,7.9,49.0,"['Crime', 'Drama', 'Fantasy', 'Horror', 'Mystery']",,1973 - 1976,6 Seasons,Series Ended,['Prime Video'],Country: United Kingdom
United Shades of America,https://reelgood.com/show/united-shades-of-america-2016,6.5,55.0,['Documentary'],Rated: 14+ (TV-14),2016 - Present,5 Seasons,Returning: Date TBA,"['HBO', 'HBO MAX']",
The Red Line,https://reelgood.com/show/the-red-line-2019,5.5,55.0,"['Action & Adventure', 'Crime', 'Drama']",Rated: 14+ (TV-14),2019 - 2019,1 Season,Series Ended,"['HBO', 'HBO MAX']",
The Good Life,https://reelgood.com/show/the-good-life-1975,5.7,25.0,"['Animation', 'Comedy', 'Drama']",,2014 - 2014,1 Season,Series Ended,['Funimation'],Country: Japan
The Trial,https://reelgood.com/show/il-processo-2019,7.0,56.0,"['Crime', 'Drama']",,2019 - 2019,1 Season,Series Ended,['Netflix'],
Drug Lords,https://reelgood.com/show/drug-lords-2018,6.9,55.0,['Documentary'],Rated: 18+ (TV-MA),2018 - Present,2 Seasons,Returning: Date TBA,['Netflix'],Country: America
Another Miss Oh,https://reelgood.com/show/another-miss-oh-2016,7.9,55.0,"['Comedy', 'Drama', 'Family', 'Fantasy']",,2016 - 2016,1 Season,Series Ended,['Netflix'],
The Steve Wilkos Show,https://reelgood.com/show/the-steve-wilkos-show-2007,5.4,55.0,"['Drama', 'Reality']",Rated: 14+ (TV-14),2007 - Present,12 Seasons,Returning: Date TBA,['Netflix'],
Botched,https://reelgood.com/show/botched-2014,6.7,56.0,"['Drama', 'Reality']",Rated: 14+ (TV-14),2014 - Present,6 Seasons,"Returns: Sep. 19, 2020","['Peacock', 'fuboTV']",Country: America
Popular Mechanics for Kids,https://reelgood.com/show/popular-mechanics-for-kids-1997,8.4,55.0,"['Children', 'Documentary', 'Family']",Rated: All (TV-G),1997 - 2001,4 Seasons,Series Ended,['Prime Video'],
Nagi no Asukara,https://reelgood.com/show/nagi-no-asukara-2013,7.4,55.0,"['Animation', 'Comedy', 'Drama', 'Fantasy', 'Science-Fiction']",Rated: 7+ (TV-PG),2013 - 2015,3 Seasons,Series Ended,"['Netflix', 'Funimation']",
The Sandbaggers,https://reelgood.com/show/the-sandbaggers-1978,8.7,55.0,"['Drama', 'Mystery']",Rated: 14+ (TV-14),1978 - 1980,3 Seasons,Series Ended,['BritBox'],
Live,https://reelgood.com/show/live-2018,8.4,55.0,"['Action & Adventure', 'Comedy', 'Crime', 'Drama']",Rated: 14+ (TV-14),2018 - 2018,1 Season,Series Ended,['Netflix'],Country: South Korea
Fashion House,https://reelgood.com/show/fashion-house-2006,6.5,54.0,['Drama'],Rated: 18+ (TV-MA),2006 - 2006,1 Season,Series Ended,['Hulu'],
The Bronze Garden,https://reelgood.com/show/el-jardin-de-bronce-2017,8.0,55.0,"['Crime', 'Drama', 'Horror', 'Mystery']",Rated: 18+ (TV-MA),2017 - Present,2 Seasons,Returning: Date TBA,"['HBO', 'HBO MAX']",
PJ Masks,https://reelgood.com/show/pj-masks-2015,5.6,55.0,"['Action & Adventure', 'Animation', 'Children', 'Crime', 'Family', 'Fantasy', 'Science-Fiction']",Rated: All (TV-G),2015 - Present,4 Seasons,"Returns: Sep. 14, 2020","['Netflix', 'Disney+']",Country: United Kingdom
Legion of Super Heroes,https://reelgood.com/show/legion-of-super-heroes-2006,7.1,55.0,"['Action & Adventure', 'Animation', 'Children', 'Fantasy', 'Science-Fiction']",Rated: 7+ (TV-PG),2006 - 2008,2 Seasons,Series Ended,['DC Universe'],Country: America
Total Divas,https://reelgood.com/show/total-divas-2013,6.5,55.0,"['Documentary', 'Drama', 'Reality']",Rated: 14+ (TV-14),2013 - Present,9 Seasons,Returning: Date TBA,['Hulu'],Country: America
Escape to the Country,https://reelgood.com/show/escape-to-the-country-2002,7.1,55.0,"['Home & Garden', 'Reality']",Rated: All (TV-G),2002 - Present,20 Seasons,Returning: Date TBA,['Hulu'],Country: United Kingdom
Long Strange Trip,https://reelgood.com/show/long-strange-trip-2017,8.2,55.0,['Documentary'],Rated: 18+ (TV-MA),2017 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Borderliner,https://reelgood.com/show/borderline-2017,6.8,55.0,"['Crime', 'Drama']",Rated: 18+ (TV-MA),2017 - Present,1 Season,Returning: Date TBA,['Netflix'],Country: Norway
7SEEDS,https://reelgood.com/show/7seeds-2019,6.4,55.0,"['Action & Adventure', 'Animation', 'Anime', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Science-Fiction']",Rated: 18+ (TV-MA),2019 - Present,2 Seasons,Returning: Date TBA,['Netflix'],Country: Japan
Kakuriyo -Bed & Breakfast for Spirits-,https://reelgood.com/show/kakuriyo-bed-breakfast-for-spirits-2018,7.8,54.0,"['Animation', 'Anime', 'Comedy', 'Drama', 'Fantasy', 'Science-Fiction']",,2018 - 2018,1 Season,Series Ended,['Funimation'],Country: Japan
Ambitions,https://reelgood.com/show/ambitions-2019,5.0,55.0,['Drama'],Rated: 14+ (TV-14),2019 - Present,1 Season,Returning: Date TBA,"['fuboTV', 'Starz']",
The Darling Buds of May,https://reelgood.com/show/the-darling-buds-of-may-1991,7.8,55.0,"['Comedy', 'Drama']",Rated: 7+ (TV-PG),1991 - 1993,3 Seasons,Series Ended,"['Prime Video', 'BritBox']",
The Mob Doctor,https://reelgood.com/show/the-mob-doctor-2012,6.5,55.0,"['Crime', 'Drama', 'Mystery']",Rated: 14+ (TV-14),2012 - 2013,1 Season,Series Ended,"['Prime Video', 'BritBox']",Country: America
Ikkitousen,https://reelgood.com/show/ikkitousen-2003,6.0,55.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Science-Fiction']",Rated: 18+ (TV-MA),2003 - 2019,7 Seasons,Series Ended,['Funimation'],Country: Japan
The New Woody Woodpecker Show,https://reelgood.com/show/the-new-woody-woodpecker-show-1999,6.5,55.0,"['Action & Adventure', 'Animation', 'Children', 'Comedy', 'Family']",Rated: All (TV-G),1999 - 1999,4 Seasons,Series Ended,['Funimation'],Country: America
Neo Yokio,https://reelgood.com/show/neo-yokio-2017,5.8,55.0,"['Action & Adventure', 'Animation', 'Comedy', 'Fantasy', 'Science-Fiction']",Rated: 18+ (TV-MA),2017 - Present,1 Season,Returning: Date TBA,['Netflix'],
Astro Boy,https://reelgood.com/show/astro-boy-1980,7.3,55.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Family', 'Fantasy', 'Science-Fiction']",Rated: All (TV-G),1980 - 2007,2 Seasons,Series Ended,"['Hulu', 'Prime Video']",Country: Japan
Astro Boy,https://reelgood.com/show/astro-boy-1980,7.4,52.0,"['Action & Adventure', 'Animation', 'Family', 'Fantasy', 'Mystery', 'Science-Fiction']",Rated: 14+ (TV-14),1963 - 1981,2 Seasons,Series Ended,['Funimation'],
Casualty,https://reelgood.com/show/casualty-1986,6.0,55.0,['Drama'],Rated: 7+ (TV-PG),1986 - Present,34 Seasons,"Returns: Sep. 12, 2020",['BritBox'],Country: United Kingdom
Bringing Up Bates,https://reelgood.com/show/bringing-up-bates-2015,5.8,55.0,"['Family', 'Reality']",Rated: All (TV-G),2015 - Present,9 Seasons,"Returns: Sep. 11, 2020",['Hoopla'],
Hikaru no Go,https://reelgood.com/show/hikarus-go-2001,8.3,55.0,"['Animation', 'Fantasy', 'Science-Fiction', 'Sport']",Rated: All (TV-G),2001 - 2003,3 Seasons,Series Ended,['Hulu'],Country: Japan
Mafiosa,https://reelgood.com/show/mafiosa-2006,7.3,55.0,"['Comedy', 'Crime', 'Drama']",Rated: 18+ (TV-MA),2006 - 2014,5 Seasons,Series Ended,['Hoopla'],
Skin Wars,https://reelgood.com/show/skin-wars-2014,7.1,55.0,"['Game Show', 'Reality']",Rated: 14+ (TV-14),2014 - 2016,3 Seasons,Series Ended,"['Netflix', 'Hulu']",
The Real Housewives of Potomac,https://reelgood.com/show/the-real-housewives-of-potomac-2016,4.4,55.0,['Reality'],Rated: 14+ (TV-14),2016 - Present,5 Seasons,"Returns: Sep. 14, 2020","['Hulu', 'fuboTV']",
21 Sarfarosh - Saragarhi 1897,https://reelgood.com/show/21-sarfarosh-saragarhi-1897-2018,8.2,55.0,"['Action & Adventure', 'Drama']",Rated: 14+ (TV-14),2018 - Present,1 Season,Returning: Date TBA,['Netflix'],
Bless the Harts,https://reelgood.com/show/bless-the-harts-2019,5.0,55.0,"['Animation', 'Comedy']",Rated: 14+ (TV-14),2019 - Present,1 Season,"Returns: Sep. 28, 2020","['Hulu', 'fuboTV']",
My Hero,https://reelgood.com/show/my-hero-2000,6.6,55.0,"['Comedy', 'Fantasy', 'Science-Fiction']",,2000 - 2006,6 Seasons,Series Ended,"['Hulu', 'fuboTV']",Country: United Kingdom
"Nicky, Ricky, Dicky & Dawn",https://reelgood.com/show/nicky-ricky-dicky-dawn-2014,5.1,55.0,"['Children', 'Comedy', 'Family']",Rated: All (TV-G),2014 - 2018,4 Seasons,Series Ended,"['Hulu', 'fuboTV']",
That Metal Show,https://reelgood.com/show/that-metal-show-2008,8.4,55.0,,Rated: 14+ (TV-14),2008 - 2015,14 Seasons,Series Ended,"['Hulu', 'fuboTV']",Country: America
Island at War,https://reelgood.com/show/island-at-war-2004,7.6,54.0,['Drama'],,2004 - 2004,1 Season,Series Ended,"['Prime Video', 'AcornTV']",Country: United Kingdom
Council of Dads,https://reelgood.com/show/council-of-dads-2019,6.5,55.0,"['Drama', 'Family']",Rated: 7+ (TV-PG),2020 - 2020,1 Season,Series Ended,"['Hulu', 'fuboTV']",
Chaika - The Coffin Princess,https://reelgood.com/show/chaika-the-coffin-princess-2014,7.1,55.0,"['Action & Adventure', 'Animation', 'Comedy', 'Fantasy']",Rated: 14+ (TV-14),2014 - Present,2 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",
Undercover Billionaire,https://reelgood.com/show/undercover-billionaire-2019,7.7,55.0,"['Documentary', 'Reality']",,2019 - 2020,2 Seasons,Series Ended,['fuboTV'],
Justice,https://reelgood.com/show/justice-2006,7.9,55.0,"['Crime', 'Drama']",,2006 - 2006,1 Season,Series Ended,['BritBox'],
Justice,https://reelgood.com/show/justice-2006,4.8,31.0,"['Crime', 'Drama']",Rated: 7+ (TV-PG),2019 - 2017,1 Season,Series Ended,['Netflix'],
